District,4,5,6,7,Tot,labels
136,0.004597701149425287,0.11570881226053639,0.6375478927203065,0.2421455938697318,1305,6
137,0.005272407732864675,0.09578207381370826,0.6001757469244289,0.29876977152899825,1138,6
138,0.0044994375703037125,0.04161979752530934,0.4645669291338583,0.48931383577052867,889,6
139,0.007009345794392523,0.02570093457943925,0.5490654205607477,0.4182242990654206,428,6
140,0.004592422502870264,0.02640642939150402,0.40757749712973596,0.5614236509758898,871,7
141,0.014814814814814815,0.019753086419753086,0.345679012345679,0.6197530864197531,405,7
142,0.001953125,0.044270833333333336,0.5748697916666666,0.37890625,1536,6
143,0.00209351011863224,0.04256803907885555,0.6050244242847174,0.35031402651779486,1433,6
144,0.0012406947890818859,0.04466501240694789,0.5992555831265509,0.3548387096774194,806,6
145,0.0058309037900874635,0.03498542274052478,0.5267249757045676,0.4324586977648202,1029,6
146,0.0,0.046736502820306204,0.5052377115229654,0.44802578565672846,1241,6
147,0.0020920502092050207,0.11610878661087866,0.6108786610878661,0.2709205020920502,956,6
148,0.004158004158004158,0.13721413721413722,0.5873180873180873,0.2713097713097713,962,6
149,0.01757631822386679,0.17715078630897318,0.6424606845513413,0.16281221091581868,2162,5
150,0.008358996920369555,0.16498020237571492,0.6247250329960404,0.20193576770787505,2273,5
151,0.014442916093535076,0.21664374140302614,0.5584594222833562,0.21045392022008252,1454,5
152,0.03927492447129909,0.29175658178679326,0.5105740181268882,0.15839447561501943,2317,5
153,0.030366492146596858,0.3068062827225131,0.53717277486911,0.1256544502617801,1910,5
154,0.03484729835552075,0.3140172278778387,0.5274079874706343,0.12372748629600626,2554,5
155,0.016574585635359115,0.212707182320442,0.6022099447513812,0.1685082872928177,2172,5
156,0.013265306122448979,0.16020408163265307,0.6168367346938776,0.2096938775510204,1960,5
157,0.005797101449275362,0.1642512077294686,0.6222222222222222,0.20772946859903382,1035,5
158,0.005863539445628998,0.16417910447761194,0.603411513859275,0.226545842217484,1876,5
159,0.013888888888888888,0.19940476190476192,0.5942460317460317,0.19246031746031747,1008,5
160,0.007194244604316547,0.17026378896882494,0.645083932853717,0.1774580335731415,834,5
161,0.006157635467980296,0.1354679802955665,0.6120689655172413,0.24630541871921183,812,6
162,0.00562429696287964,0.1844769403824522,0.5736782902137233,0.23622047244094488,889,5
163,0.010899182561307902,0.17529518619436876,0.594913714804723,0.21889191643960038,1101,5
164,0.00990990990990991,0.12432432432432433,0.6351351351351351,0.23063063063063063,1110,6
165,0.0008904719501335708,0.05520926090828139,0.5235975066785397,0.42030276046304543,1123,6
166,0.0,0.019011406844106463,0.3431558935361217,0.6378326996197718,1052,7
167,0.007894736842105263,0.046052631578947366,0.4394736842105263,0.506578947368421,760,6
168,0.001589825119236884,0.012718600953895072,0.3656597774244833,0.6200317965023847,629,7
169,0.005649717514124294,0.011299435028248588,0.4011299435028249,0.5819209039548022,531,7
170,0.0,0.007662835249042145,0.3933588761174968,0.598978288633461,783,7
171,0.003215434083601286,0.024115755627009645,0.44212218649517687,0.5305466237942122,622,6
172,0.0054017555705604325,0.099932478055368,0.6259284267386901,0.2687373396353815,1481,6
173,0.003931847968545216,0.11009174311926606,0.4980340760157274,0.38794233289646135,2289,6
174,0.008526187576126675,0.06699147381242387,0.5566382460414129,0.36784409257003653,821,6
175,0.009433962264150943,0.06408588158750814,0.48210800260247233,0.44437215354586856,3074,6
176,0.02798600699650175,0.29535232383808097,0.5052473763118441,0.1714142928535732,2001,5
177,0.010972933430870519,0.20409656181419167,0.5552304316020483,0.22970007315288954,1367,5
178,0.018425460636515914,0.2166387493020659,0.519821328866555,0.24511446119486321,1791,5
179,0.011192589733693555,0.18178309532998843,0.5322269394056349,0.2747973755306831,2591,5
180,0.020097020097020097,0.1891891891891892,0.6008316008316008,0.18988218988218988,1443,5
181,0.0111731843575419,0.15083798882681565,0.5847299813780261,0.2532588454376164,537,5
182,0.0055147058823529415,0.13602941176470587,0.5698529411764706,0.28860294117647056,1088,6
183,0.017580144777662874,0.2580144777662875,0.5191313340227508,0.20527404343329886,1934,5
184,0.008961303462321792,0.1340122199592668,0.4655804480651731,0.3914460285132383,2455,6
185,0.024860161591050343,0.22032318210068366,0.4036668738346799,0.3511497824735861,3218,5
186,0.032846715328467155,0.21228710462287104,0.4495133819951338,0.305352798053528,1644,5
187,0.012908124525436599,0.17691723614274868,0.5535307517084282,0.25664388762338647,1317,5
188,0.02336,0.18144,0.50368,0.29152,3125,5
189,0.013561320754716982,0.18867924528301888,0.5843160377358491,0.2134433962264151,1696,5
190,0.01555352241537054,0.1697163769441903,0.5123513266239708,0.30237877401646845,2186,5
191,0.028507126781695424,0.17779444861215304,0.5016254063515879,0.29207301825456367,3999,5
192,0.03515151515151515,0.21818181818181817,0.48545454545454547,0.26121212121212123,1650,5
193,0.04813895781637717,0.2669975186104218,0.46153846153846156,0.22332506203473945,2015,4
194,0.008097165991902834,0.12608444187391557,0.5135916714864083,0.3522267206477733,3458,6
195,0.041666666666666664,0.21556473829201103,0.47830578512396693,0.2644628099173554,2904,5
196,0.01962066710268149,0.13603662524525834,0.4787442773054284,0.3655984303466318,1529,5
197,0.012942779291553134,0.10354223433242507,0.5143051771117166,0.3692098092643052,1468,6
198,0.010673234811165846,0.10016420361247948,0.47701149425287354,0.4121510673234811,1218,6
199,0.014500537056928034,0.08861439312567132,0.4790547798066595,0.4178302900107411,1862,6
200,0.010329244673983214,0.02711426726920594,0.4841833440929632,0.47837314396384767,1549,6
201,0.004906771344455349,0.12365063788027478,0.6211972522080471,0.25024533856722275,1019,6
202,0.0097442143727162,0.18879415347137637,0.6285018270401949,0.17295980511571254,821,5
203,0.013157894736842105,0.09013157894736842,0.6684210526315789,0.22828947368421051,1520,6
204,0.008298755186721992,0.1037344398340249,0.5643153526970954,0.3236514522821577,1446,6
205,0.00966183574879227,0.057971014492753624,0.642512077294686,0.2898550724637681,207,6
206,0.008908685968819599,0.09688195991091314,0.6848552338530067,0.20935412026726058,898,6
207,0.0053475935828877,0.0677361853832442,0.5677361853832442,0.3591800356506239,1122,6
208,0.012048192771084338,0.07056798623063683,0.6523235800344234,0.26506024096385544,581,6
209,0.0037735849056603774,0.055345911949685536,0.650314465408805,0.29056603773584905,795,6
210,0.006257822277847309,0.07509386733416772,0.6107634543178974,0.3078848560700876,799,6
211,0.010842368640533779,0.09090909090909091,0.6505421184320267,0.24770642201834864,1199,6
212,0.011527377521613832,0.08573487031700289,0.6138328530259366,0.2889048991354467,1388,6
213,0.009153318077803204,0.10068649885583524,0.7116704805491991,0.17848970251716248,437,6
214,0.008213552361396304,0.12525667351129363,0.7104722792607803,0.15605749486652978,487,5
215,0.01452991452991453,0.1794871794871795,0.582905982905983,0.2230769230769231,1170,5
216,0.017014270032930844,0.20142700329308452,0.6284302963776071,0.1531284302963776,1822,5
217,0.026881720430107527,0.18481182795698925,0.5336021505376344,0.2547043010752688,1488,5
218,0.013192612137203167,0.1503957783641161,0.5626649076517151,0.2737467018469657,1516,5
219,0.014723203769140165,0.17255594817432274,0.5777385159010601,0.23498233215547704,1698,5
220,0.03825857519788918,0.279023746701847,0.5587071240105541,0.12401055408970976,1516,5
221,0.022481265611990008,0.22398001665278935,0.6336386344712739,0.11990008326394672,1201,5
222,0.029447852760736196,0.24662576687116564,0.6073619631901841,0.1165644171779141,815,5
223,0.013559322033898305,0.17627118644067796,0.6338983050847458,0.17627118644067796,295,5
224,0.03357531760435572,0.18602540834845735,0.6025408348457351,0.17785843920145192,1102,5
225,0.030389908256880736,0.13302752293577982,0.5877293577981652,0.24885321100917432,1744,5
226,0.027820710973724884,0.14992272024729522,0.58887171561051,0.23338485316846985,647,5
227,0.01904761904761905,0.1880952380952381,0.6452380952380953,0.14761904761904762,420,5
228,0.012779552715654952,0.25878594249201275,0.5878594249201278,0.14057507987220447,313,5
229,0.01762114537444934,0.20969162995594715,0.6299559471365639,0.14273127753303966,1135,5
230,0.013056379821958458,0.19821958456973293,0.5887240356083087,0.2,1685,5
231,0.008873114463176575,0.18899733806566105,0.6264418811002662,0.1756876663708962,1127,5
232,0.026490066225165563,0.24061810154525387,0.5518763796909493,0.18101545253863136,906,5
233,0.018964259664478483,0.13202042304886943,0.5528811086797958,0.2961342086068563,1371,5
234,0.012711864406779662,0.12976694915254236,0.5826271186440678,0.2748940677966102,1888,5
235,0.017344173441734417,0.14092140921409213,0.5566395663956639,0.2850948509485095,1845,5
236,0.029254370317516945,0.1569746699964324,0.5961469853728149,0.21762397431323582,2803,5
237,0.03136882129277566,0.24049429657794677,0.591254752851711,0.13688212927756654,1052,5
238,0.032281205164992825,0.12984218077474893,0.6456241032998565,0.19225251076040173,1394,5
239,0.020134228187919462,0.20469798657718122,0.6073825503355704,0.16778523489932887,596,5
240,0.015384615384615385,0.16923076923076924,0.6676923076923077,0.1476923076923077,325,5
241,0.05172413793103448,0.08620689655172414,0.3448275862068966,0.5172413793103449,58,5
242,0.0078125,0.1796875,0.5,0.3125,128,5
243,0.0,0.12987012987012986,0.3961038961038961,0.474025974025974,154,6
244,0.013605442176870748,0.14285714285714285,0.4217687074829932,0.4217687074829932,147,6
245,0.03225806451612903,0.07373271889400922,0.3778801843317972,0.5161290322580645,217,6
246,0.015209125475285171,0.04182509505703422,0.38783269961977185,0.5551330798479087,263,6
247,0.013966480446927373,0.04189944134078212,0.547486033519553,0.39664804469273746,358,6
248,0.030434782608695653,0.058695652173913045,0.3739130434782609,0.5369565217391304,460,6
249,0.01855287569573284,0.03339517625231911,0.5918367346938775,0.3562152133580705,539,6
250,0.0044742729306487695,0.017897091722595078,0.38031319910514544,0.5973154362416108,447,7
251,0.006493506493506494,0.01948051948051948,0.2077922077922078,0.7662337662337663,154,7
252,0.0,0.009900990099009901,0.25742574257425743,0.7326732673267327,101,7
253,0.002857142857142857,0.03428571428571429,0.3514285714285714,0.6114285714285714,350,7
254,0.010256410256410256,0.015384615384615385,0.41025641025641024,0.5641025641025641,195,6
255,0.014842300556586271,0.025974025974025976,0.3784786641929499,0.5807050092764379,539,6
256,0.12073863636363637,0.028409090909090908,0.4147727272727273,0.43607954545454547,704,4
257,0.044444444444444446,0.037037037037037035,0.43703703703703706,0.48148148148148145,135,5
258,0.018726591760299626,0.04119850187265917,0.45692883895131087,0.48314606741573035,267,6
259,0.04895104895104895,0.06643356643356643,0.5104895104895105,0.3741258741258741,286,5
260,0.08928571428571429,0.05357142857142857,0.45357142857142857,0.4035714285714286,280,4
261,0.0196078431372549,0.0392156862745098,0.5424836601307189,0.39869281045751637,153,6
262,0.006666666666666667,0.0,0.22,0.7733333333333333,150,7
263,0.004830917874396135,0.03864734299516908,0.3285024154589372,0.6280193236714976,207,7
264,0.005988023952095809,0.029940119760479042,0.3473053892215569,0.6167664670658682,167,7
265,0.018315018315018316,0.05128205128205128,0.315018315018315,0.6153846153846154,273,6
266,0.0,0.0425531914893617,0.3617021276595745,0.5957446808510638,141,7
267,0.03225806451612903,0.03870967741935484,0.5612903225806452,0.36774193548387096,155,6
268,0.04918032786885246,0.01639344262295082,0.5901639344262295,0.3442622950819672,61,5
269,0.019230769230769232,0.0,0.4519230769230769,0.5288461538461539,104,6
270,0.0,0.014598540145985401,0.20437956204379562,0.781021897810219,137,7
271,0.008130081300813009,0.016260162601626018,0.5121951219512195,0.4634146341463415,123,6
272,0.014947683109118086,0.05530642750373692,0.5112107623318386,0.41853512705530643,669,6
273,0.08571428571428572,0.05142857142857143,0.48,0.38285714285714284,175,4
274,0.01692047377326565,0.04230118443316413,0.49746192893401014,0.4433164128595601,591,6
275,0.0,0.06060606060606061,0.38636363636363635,0.553030303030303,132,6
276,0.005128205128205128,0.06666666666666667,0.3282051282051282,0.6,195,6
277,0.004464285714285714,0.10267857142857142,0.33035714285714285,0.5625,224,6
278,0.019011406844106463,0.07604562737642585,0.3916349809885932,0.5133079847908745,263,6
279,0.03255813953488372,0.09767441860465116,0.6232558139534884,0.24651162790697675,215,5
280,0.020785219399538105,0.09699769053117784,0.48498845265588914,0.3972286374133949,433,6
281,0.039603960396039604,0.019801980198019802,0.43564356435643564,0.504950495049505,101,6
282,0.0,0.018867924528301886,0.3018867924528302,0.6792452830188679,53,7
283,0.0,0.01092896174863388,0.1912568306010929,0.7978142076502732,183,7
284,0.0,0.12844036697247707,0.3577981651376147,0.5137614678899083,109,6
285,0.021739130434782608,0.17391304347826086,0.391304347826087,0.41304347826086957,46,5
286,0.005235602094240838,0.05759162303664921,0.43455497382198954,0.5026178010471204,191,6
287,0.023391812865497075,0.07017543859649122,0.39766081871345027,0.5087719298245614,171,6
288,0.02857142857142857,0.05714285714285714,0.2571428571428571,0.6571428571428571,70,6
289,0.002369668246445498,0.035545023696682464,0.41232227488151657,0.5497630331753555,422,6
290,0.0,0.05337078651685393,0.3595505617977528,0.5870786516853933,356,7
291,0.022988505747126436,0.10344827586206896,0.5402298850574713,0.3333333333333333,174,5
292,0.009009009009009009,0.11261261261261261,0.5495495495495496,0.32882882882882886,222,6
293,0.028284098051539912,0.0590823381521056,0.3903205531112508,0.5223130106851037,1591,6
294,0.029547553093259463,0.04801477377654663,0.4182825484764543,0.5041551246537396,1083,6
295,0.025435073627844713,0.0642570281124498,0.43373493975903615,0.47657295850066933,747,6
296,0.08348294434470377,0.15080789946140036,0.4111310592459605,0.35457809694793535,1114,4
297,0.032590051457975985,0.10634648370497427,0.4528301886792453,0.40823327615780447,583,5
298,0.0735444330949949,0.16138917262512767,0.4473953013278856,0.3176710929519918,979,4
299,0.05283757338551859,0.15851272015655576,0.38551859099804303,0.40313111545988256,511,4
300,0.08115671641791045,0.2042910447761194,0.42350746268656714,0.291044776119403,1072,4
301,0.11722272317403065,0.37781785392245265,0.4400360685302074,0.06492335437330929,1109,4
302,0.07411907654921021,0.22235722964763063,0.47144592952612396,0.23207776427703525,823,4
303,0.11299435028248588,0.3807909604519774,0.423728813559322,0.08248587570621468,885,4
304,0.09253246753246754,0.288961038961039,0.512987012987013,0.10551948051948051,616,4
305,0.05432595573440644,0.278336686787391,0.47417840375586856,0.193158953722334,1491,4
306,0.04659882163899304,0.22388859132297803,0.5216925549009106,0.20782003213711836,1867,4
307,0.05738396624472574,0.20843881856540084,0.5713080168776371,0.16286919831223629,1185,4
308,0.0784313725490196,0.1780392156862745,0.5474509803921569,0.19607843137254902,1275,4
309,0.023986765922249794,0.09511993382961124,0.543424317617866,0.337468982630273,1209,5
310,0.018221574344023325,0.1239067055393586,0.5123906705539358,0.3454810495626822,1372,5
311,0.023732470334412083,0.1272923408845739,0.5566343042071198,0.2923408845738943,927,5
312,0.026347305389221556,0.19041916167664671,0.5700598802395209,0.21317365269461078,835,5
313,0.029878618113912233,0.1746031746031746,0.5938375350140056,0.20168067226890757,1071,5
314,0.02745664739884393,0.06105491329479769,0.5895953757225434,0.32189306358381503,2768,6
315,0.03954802259887006,0.05649717514124294,0.5720338983050848,0.3319209039548023,708,5
316,0.051210428305400374,0.25512104283054005,0.5083798882681564,0.18528864059590316,1074,4
317,0.07411273486430063,0.34029227557411273,0.4519832985386221,0.1336116910229645,958,4
318,0.1,0.3611111111111111,0.4166666666666667,0.12222222222222222,360,4
319,0.05400696864111498,0.2421602787456446,0.5261324041811847,0.17770034843205576,574,4
320,0.048828125,0.21875,0.482421875,0.25,512,4
321,0.05422794117647059,0.2619485294117647,0.5284926470588235,0.15533088235294118,1088,4
322,0.037162162162162164,0.1858108108108108,0.44256756756756754,0.3344594594594595,296,5
323,0.04276985743380855,0.20977596741344195,0.6008146639511202,0.14663951120162932,491,5
324,0.05116959064327485,0.2324561403508772,0.543859649122807,0.17251461988304093,684,4
325,0.09947643979057591,0.3647469458987784,0.40663176265270506,0.12914485165794065,573,4
326,0.055900621118012424,0.231055900621118,0.49440993788819876,0.2186335403726708,805,4
327,0.008871989860583017,0.15082382762991128,0.5133079847908745,0.3269961977186312,789,6
328,0.034013605442176874,0.4603174603174603,0.445578231292517,0.060090702947845805,882,4
329,0.02986279257465698,0.3058918482647296,0.5221953188054883,0.1420500403551251,1239,5
330,0.06406149903907751,0.2716207559256887,0.521460602178091,0.14285714285714285,1561,4
331,0.048318042813455656,0.2892966360856269,0.48990825688073397,0.1724770642201835,1635,4
332,0.027988338192419825,0.22857142857142856,0.5428571428571428,0.20058309037900873,1715,5
333,0.0735910572892408,0.43176525384257103,0.40847694457382394,0.08616674429436423,2147,4
334,0.07169811320754717,0.28721174004192873,0.4561844863731656,0.18490566037735848,2385,4
335,0.015873015873015872,0.17598343685300208,0.5900621118012422,0.2180814354727398,2898,5
336,0.048859934853420196,0.3498371335504886,0.5153094462540717,0.08599348534201955,1535,4
337,0.04736186123805567,0.30743664312422103,0.4117158288325717,0.23348566680515165,2407,4
